Timestamp,PID,Process Name,CPU (%),Memory (%),Command Line,Total CPU (%),Total CPU Num,Total Memory (%),Total Memory (GB)
2025-03-06 12:06:18.856,32754,python3,9.9,0.04419437070233259,python3 monitor-ros-cpu.py,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33477,bash,5.4,0.010749321784978628,bash -c source /opt/carma/install/setup.bash && ros2 launch /opt/carma/vehicle/config/carma_docker.launch.py,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33660,entrypoint.sh,0.0,0.01085925803050682,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c export ROS_NAMESPACE=${CARMA_INTR_NS} && wait-for-it localhost:11311 -- ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33674,ros2,52.1,0.12973698486165683,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=v2x_ros_driver,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33683,bash,0.0,0.00951559280738449,bash -c wait-for-it localhost:11311 -- rosparam load /opt/carma/vehicle/config/bridge.yml && source /home/carma/.base-image/workspace/install/setup.bash && ros2 run ros1_bridge dynamic_bridge --multi-threads,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33698,roscore,7.2,0.13694391651294932,/usr/bin/python3 /opt/ros/noetic/bin/roscore,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33707,ros2,14.4,0.049165932027885204,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=velodyne_lidar_driver_wrapper,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33708,bash,0.0,0.009588883637736618,bash /usr/bin/wait-for-it localhost:11311 -- roslaunch /opt/carma/vehicle/config/drivers.launch drivers:=ssc_interface_wrapper,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,33721,ros2,62.0,0.11713096204109098,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=carma_novatel_driver_wrapper,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,34162,ros2,0.0,0.049080426059141063,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,34205,bash,0.0,0.011066915383171179,bash /usr/bin/wait-for-it localhost:11311 -- rosparam load /opt/carma/vehicle/config/bridge.yml,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,34215,rosmaster,0.0,0.133303805272127,/usr/bin/python3 /opt/ros/noetic/bin/rosmaster --core -p 11311 -w 3 __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/master.log,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,34287,rosout,0.0,0.058241779853156934,/opt/ros/noetic/lib/rosout/rosout __name:=rosout __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/rosout-1.log,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,34314,driver_shutdown_ros2_node_exec,0.0,0.04015115989457359,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_30d435846af34a60815072948fb409a2 -r __ns:=/hardware_interface,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:18.856,34316,carma_component_container_mt,0.0,0.03670649086802361,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=v2x_ros_driver_container -r __ns:=/hardware_interface,71.5,8,17.1,31.229259490966797
2025-03-06 12:06:19.972,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,32754,python3,10.0,0.04419437070233259,python3 monitor-ros-cpu.py,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33477,ros2,60.1,0.10193532988141665,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/carma_docker.launch.py,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33660,entrypoint.sh,0.0,0.01085925803050682,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c export ROS_NAMESPACE=${CARMA_INTR_NS} && wait-for-it localhost:11311 -- ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33674,ros2,5.5,0.13294956625875842,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=v2x_ros_driver,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33683,bash,0.9,0.011250142459051496,bash -c wait-for-it localhost:11311 -- rosparam load /opt/carma/vehicle/config/bridge.yml && source /home/carma/.base-image/workspace/install/setup.bash && ros2 run ros1_bridge dynamic_bridge --multi-threads,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33698,roscore,0.0,0.13694391651294932,/usr/bin/python3 /opt/ros/noetic/bin/roscore,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33707,ros2,82.1,0.1323143790623733,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=velodyne_lidar_driver_wrapper,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33708,roslaunch,100.3,0.13793334272270305,/usr/bin/python3 /opt/ros/noetic/bin/roslaunch /opt/carma/vehicle/config/drivers.launch drivers:=ssc_interface_wrapper,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,33721,ros2,23.7,0.1334626020712233,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=carma_novatel_driver_wrapper,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34162,ros2,52.9,0.13303507222750255,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34215,rosmaster,0.0,0.1334626020712233,/usr/bin/python3 /opt/ros/noetic/bin/rosmaster --core -p 11311 -w 3 __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/master.log,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34287,rosout,0.0,0.058241779853156934,/opt/ros/noetic/lib/rosout/rosout __name:=rosout __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/rosout-1.log,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34314,driver_shutdown_ros2_node_exec,5.5,0.043363741291675154,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_30d435846af34a60815072948fb409a2 -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34316,carma_component_container_mt,7.3,0.046906131425361285,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=v2x_ros_driver_container -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34370,driver_shutdown_ros2_node_exec,0.0,0.04313165366222675,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_2ec6739027a346719c351e713ef08298 -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34372,carma_component_container_mt,0.0,0.046075502014703854,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=carma_novatel_driver_wrapper_container -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34374,novatel_oem7_driver_exe,0.0,0.06125891903598616,/opt/carma/install/novatel_oem7_driver/lib/novatel_oem7_driver/novatel_oem7_driver_exe --ros-args -r __node:=main -r __ns:=/hardware_interface/novatel/oem7 --params-file /tmp/launch_params_wf5mifxe --params-file /tmp/launch_params_maotl61f --params-file /tmp/launch_params_iwobtlmq --params-file /tmp/launch_params_9hb8wzd6 --params-file /tmp/launch_params_jb_9lqp_ --params-file /tmp/launch_params_6jywfmr9 --params-file /tmp/launch_params_ivmiahme -r /hardware_interface/novatel/oem7/imu/data_raw:=/hardware_interface/imu_raw,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34443,driver_shutdown_ros2_node_exec,0.0,0.04313165366222675,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_5ff4cee493444640a1d461847eaac7e1 -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34445,carma_component_container_mt,0.0,0.058315070683509065,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=lightbar_driver_container -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34509,driver_shutdown_ros2_node_exec,0.0,0.04399892848806025,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_cae7cae726f1475ab8a9aaaeb9c33469 -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34511,velodyne_transform_node,0.0,0.05032637017512722,/opt/ros/humble/lib/velodyne_pointcloud/velodyne_transform_node --ros-args -r __ns:=/hardware_interface --params-file /tmp/launch_params_mzjdwj0e -r velodyne_points:=lidar/points_raw,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34513,component_container,0.0,0.04085963792131081,/opt/ros/humble/lib/rclcpp_components/component_container --ros-args -r __node:=velodyne_driver_container -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34515,carma_component_container_mt,0.0,0.041006219582015065,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=velodyne_lidar_driver_wrapper_container -r __ns:=/hardware_interface,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:19.972,34554,rosversion,0.0,0.042007860930160804,/usr/bin/python3 /usr/bin/rosversion roslaunch,79.0,8,17.5,31.229259490966797
2025-03-06 12:06:21.078,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,32754,python3,9.7,0.04419437070233259,python3 monitor-ros-cpu.py,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33477,ros2,92.9,0.14058402775377163,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/carma_docker.launch.py,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33660,entrypoint.sh,0.0,0.01085925803050682,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c export ROS_NAMESPACE=${CARMA_INTR_NS} && wait-for-it localhost:11311 -- ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33674,ros2,1.8,0.13454974938811318,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=v2x_ros_driver,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33683,ros2,24.5,0.08350268604785671,/usr/bin/python3 /opt/ros/humble/bin/ros2 run ros1_bridge dynamic_bridge --multi-threads,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33698,roscore,0.9,0.13694391651294932,/usr/bin/python3 /opt/ros/noetic/bin/roscore,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33707,ros2,1.7,0.1339145621917281,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=velodyne_lidar_driver_wrapper,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33708,roslaunch,24.5,0.14248958934292694,/usr/bin/python3 /opt/ros/noetic/bin/roslaunch /opt/carma/vehicle/config/drivers.launch drivers:=ssc_interface_wrapper,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,33721,ros2,2.6,0.13506278520057807,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=carma_novatel_driver_wrapper,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34162,ros2,1.7,0.13384127136137594,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34215,rosmaster,23.6,0.13569797239696318,/usr/bin/python3 /opt/ros/noetic/bin/rosmaster --core -p 11311 -w 3 __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/master.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34287,rosout,12.2,0.058241779853156934,/opt/ros/noetic/lib/rosout/rosout __name:=rosout __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/rosout-1.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34314,driver_shutdown_ros2_node_exec,1.7,0.04496392442102992,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_30d435846af34a60815072948fb409a2 -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34316,carma_component_container_mt,2.6,0.047712330559234684,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=v2x_ros_driver_container -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34370,driver_shutdown_ros2_node_exec,1.7,0.043937852796100144,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_2ec6739027a346719c351e713ef08298 -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34372,carma_component_container_mt,2.6,0.046881701148577246,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=carma_novatel_driver_wrapper_container -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34374,novatel_oem7_driver_exe,26.2,0.06206511816985956,/opt/carma/install/novatel_oem7_driver/lib/novatel_oem7_driver/novatel_oem7_driver_exe --ros-args -r __node:=main -r __ns:=/hardware_interface/novatel/oem7 --params-file /tmp/launch_params_wf5mifxe --params-file /tmp/launch_params_maotl61f --params-file /tmp/launch_params_iwobtlmq --params-file /tmp/launch_params_9hb8wzd6 --params-file /tmp/launch_params_jb_9lqp_ --params-file /tmp/launch_params_6jywfmr9 --params-file /tmp/launch_params_ivmiahme -r /hardware_interface/novatel/oem7/imu/data_raw:=/hardware_interface/imu_raw,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34443,driver_shutdown_ros2_node_exec,2.6,0.043937852796100144,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_5ff4cee493444640a1d461847eaac7e1 -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34445,carma_component_container_mt,2.6,0.05912126981738246,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=lightbar_driver_container -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34509,driver_shutdown_ros2_node_exec,1.7,0.04480512762193365,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_cae7cae726f1475ab8a9aaaeb9c33469 -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34511,velodyne_transform_node,1.7,0.052073134965186244,/opt/ros/humble/lib/velodyne_pointcloud/velodyne_transform_node --ros-args -r __ns:=/hardware_interface --params-file /tmp/launch_params_mzjdwj0e -r velodyne_points:=lidar/points_raw,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34513,component_container,6.1,0.049862194916230416,/opt/ros/humble/lib/rclcpp_components/component_container --ros-args -r __node:=velodyne_driver_container -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34515,carma_component_container_mt,2.6,0.04631980478254427,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=velodyne_lidar_driver_wrapper_container -r __ns:=/hardware_interface,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34593,dynamic_bridge,0.0,0.9345069475431875,/home/carma/.base-image/workspace/install/ros1_bridge/lib/ros1_bridge/dynamic_bridge --multi-threads,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34595,driver_shutdown,0.0,0.05906019412542235,/opt/carma/install/driver_shutdown/lib/driver_shutdown/driver_shutdown __name:=driver_shutdown_carma_1_6490608905812986058 __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-driver_shutdown_carma_1_6490608905812986058-1.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34596,carma_record_node,0.0,0.05904797898703033,/opt/carma/install/carma_record/lib/carma_record/carma_record_node __name:=carma_record_load_regex __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/carma_record-carma_record_load_regex-2.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34604,param_dump.sh,0.0,0.009430086838640342,/bin/bash /opt/carma/install/carma_record/lib/carma_record/param_dump.sh __name:=param_dump __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-param_dump-4.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34611,ssc_interface_wrapper_node,0.0,0.05885253677275799,/opt/carma/install/ssc_interface_wrapper/lib/ssc_interface_wrapper/ssc_interface_wrapper_node __name:=ssc_interface_wrapper __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-ssc_interface_wrapper-5.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34612,relay,0.0,0.058241779853156934,/opt/ros/noetic/lib/topic_tools/relay /controller/vehicle_commands /vehicle_cmd __name:=relay_vehicle_command __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-relay_vehicle_command-6.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34618,relay,0.0,0.0584494372058213,/opt/ros/noetic/lib/topic_tools/relay /can/wheel_speed /parsed_tx/wheel_speed_rpt __name:=relay_wheel_speed __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-relay_wheel_speed-7.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34625,dbw_node,0.0,0.07458563502168127,/opt/carma/install/raptor_dbw_can/lib/raptor_dbw_can/dbw_node can_tx:=can_rx can_rx:=can_tx __name:=dbw __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-dbw-8.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34626,kvaser_can_bridge,0.0,0.05854715831295746,/opt/carma/install/kvaser_interface/lib/kvaser_interface/kvaser_can_bridge __name:=kvaser_can_bridge __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-kvaser_can_bridge-9.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34631,speed_model,0.0,0.06475244861610423,/opt/carma/install/ssc_ne_pacifica/share/ssc_ne_pacifica/bin/speed_model -f /opt/carma/vehicle/calibration/ssc_ne_pacifica/json/speed_model.json __name:=speed_model __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-speed_model-10.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34638,steering_model,0.0,0.06438599446434358,/opt/carma/install/ssc_ne_pacifica/share/ssc_ne_pacifica/bin/steering_model -f /opt/carma/vehicle/calibration/ssc_ne_pacifica/json/steering_model.json __name:=steering_model __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-steering_model-11.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34644,veh_controller,0.0,0.06488681513841645,/opt/carma/install/ssc_ne_pacifica/share/ssc_ne_pacifica/bin/veh_controller -f /opt/carma/vehicle/calibration/ssc_ne_pacifica/json/veh_controller.json __name:=veh_controller __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-veh_controller-12.log,79.7,8,18.2,31.229259490966797
2025-03-06 12:06:21.078,34646,veh_interface,0.0,0.06434934904916753,/opt/carma/install/ssc_ne_pacifica/share/ssc_ne_pacifica/bin/veh_interface -f /opt/carma/vehicle/calibration/ssc_ne_pacifica/json/veh_interface.json __name:=veh_interface __log:=/opt/carma/logs/5192dcfa-faad-11ef-b475-78d00424f3ca/hardware_interface-veh_interface-13.log,79.7,8,18.2,31.229259490966797
